"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"3866136233","3866114455","739293","","","2009-09-09 16:20:53 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@courosa Try this on her. http://bit.ly/tP5ai"
"3866111377","","","","","2009-09-09 16:19:39 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@aschmitz good point. @tuchodi No. The issue is using them on our district site."
"3866033555","","","","","2009-09-09 16:15:41 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Is it okay to download and host a CC image on your site if you still provide attribution?"
"3865694161","","","","","2009-09-09 15:58:40 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@imcguy Presentation is on the 25th of Sept. Any format will do. Much appreciated."
"3864428391","","","","","2009-09-09 14:52:04 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Tell me your twitter story.  Please.  http://bit.ly/17i9cI and Thank you."
"3857318610","3857227834","7010142","","","2009-09-09 04:51:39 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@smartinez Who does?"
"3856991518","3856970165","70335609","","","2009-09-09 04:29:35 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@swannygrl  I had two helpings as well... Sorry. It was awesome!"
"3856591388","3856495031","8372582","","","2009-09-09 04:03:49 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@jaymiek It's pretty sweet;"
"3856127743","","","","","2009-09-09 03:35:50 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Yum. Apple crisp.  http://twitpic.com/h1orw"
"3855659506","","","","","2009-09-09 03:09:20 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","I just texted my neighbour ""What's happening apple crisp wise?"" He came over earlier to borrow oatmeal  to make that dessert. I want some."
"3855654033","","","","","2009-09-09 03:09:04 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","I just texted my neighbour ""What's happening apple crisp wise?"" He came over earlier to borrow oatmeal  to make that dessert. I want some."
"3855504490","","","","","2009-09-09 03:00:43 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Best golf lesson ever  http://bit.ly/ZGoxL"
"3854598415","3854567964","739293","","","2009-09-09 02:12:48 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@courosa I've enjoyed building relationships with students from this course over the past couple of terms. Hoping I'll connect with you."
"3854386342","3854278810","71123","","","2009-09-09 02:02:39 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@ijohnpederson BTW, what's happening cornhole wise?"
"3854316272","3854238488","10645702","","","2009-09-09 01:59:27 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@imcguy Proof. I'm experienced at this. http://bit.ly/XFqyn"
"3854213918","3854039395","8555232","","","2009-09-09 01:54:31 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","@TeachaKidd He knows that you're joking. With us, it's real."
"3853836029","3853665087","10645702","","","2009-09-09 01:36:16 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","@imcguy drop them off at my house on the way. Or turn on Skype and I'll watch them from here."
"3843574680","3843479027","9462282","","","2009-09-08 16:49:14 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","@Deacs84 Not too sure. Maybe 25ish?"
"3843305949","","","","","2009-09-08 16:35:02 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","""By the way,Arne Duncan and I are going to connect jumper cables 2 your teacher's private parts if your test scores don't improve."" G.Stager"
"3842898876","3842847658","5929382","","","2009-09-08 16:13:49 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","@charbeck I might. Working with teachers on 22nd. Maybe a 5 minute explanation of your approach?"
"3842769905","","","","","2009-09-08 16:07:06 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>",".@charbeck Awesome."
"3842758823","","","","","2009-09-08 16:06:31 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>",".@brandtschneider excellent. Keep them coming. ""What are your favorite/best examples of student digital portfolios? Please share."""
"3842512939","","","","","2009-09-08 15:53:32 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","What are your favorite/best examples of student digital portfolios? Please share."
"3842045934","3841977093","18613","","","2009-09-08 15:28:11 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","@gsiemens VMware. Particularly if you aren't using Windows for heavy lifting, just need to access a few programs.It's seamless, no rebooting"
"3841561399","","9462282","","","2009-09-08 15:01:49 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@Deacs84 @Twilliamson15 New teacher and students to blogging, hoping to have other students/teacher show them how. Could that work? No rush."
"3841430529","","","","","2009-09-08 14:54:46 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","I've got a Grade 7 class wanting to blog. Anyone have a class that would be interested in mentoring them?"
"3841394150","3840484926","14753926","","","2009-09-08 14:52:44 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","@Neilstephenson go for it."
"3833954788","","","","","2009-09-08 04:30:34 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Obama may have some stiff competition tomorrow. http://bit.ly/mxkru"
"3833896798","3833879340","7612982","","","2009-09-08 04:26:46 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@dlaufenberg that kinda makes me feel better....sort of. Maybe you can see if @chrislehmann wants to go bowling sometime."
"3833879367","","10073992","","","2009-09-08 04:25:36 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@sjciske Congrats on Stricker.  And he cried, just like you wanted."
"3833849896","3833842517","7612982","","","2009-09-08 04:23:41 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@dlaufenberg would you have won if I didn't set you up on the last move?"
"3833834135","","","","","2009-09-08 04:22:38 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@dlaufenberg  I'm not worthy."
"3833768616","","","","","2009-09-08 04:18:20 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@sarahhill05 We're trying to plan one for May 2010"
"3833634082","","","","","2009-09-08 04:09:54 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","In a good battle with @dlaufenberg I'm hanging in there."
"3833499896","3833481647","3567831","","","2009-09-08 04:01:47 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@sleslie He won't get that joke. #badCanadiantelevisionofold"
"3833488917","","","","","2009-09-08 04:01:08 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","The KFC delivery.  http://bit.ly/V8vGa"
"3832991323","3832972007","8372582","","","2009-09-08 03:32:53 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@jaymiek I got one piece left if you want it."
"3832874066","","","","","2009-09-08 03:26:11 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","this is me right now http://bit.ly/3Qv2XR"
"3832766889","","","","","2009-09-08 03:20:05 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@rangotti call a friend who's out, they'll get you some."
"3832706165","","","","","2009-09-08 03:16:35 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Friends are awesome.  http://twitpic.com/gxlmt"
"3832551214","3832535108","8372582","","","2009-09-08 03:07:59 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@jaymiek sorry I'm not even sharing with family."
"3832506905","","","","","2009-09-08 03:05:32 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","I got my buddy on the phone requesting him to drive to KFC for a snack pack...I'm starved. I hope he comes through."
"3832397419","3832264553","7032662","","","2009-09-08 02:59:39 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@bcrosby Isn't the conversion just like our $$? Not very far apart right now."
"3832235546","3832128535","7123302","","","2009-09-08 02:50:40 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@woscholar I'm in."
"3832151633","3832114047","7108702","","","2009-09-08 02:46:04 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@chrislehmann it was 22 today and I wore shorts. I can live with 20."
"3832092019","3832071861","7123302","","","2009-09-08 02:42:51 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@woscholar I assume any place south of Moose Jaw would golf all year round. Don't tell me I'm wrong."
"3832058489","3831466610","673153","","","2009-09-08 02:41:03 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@timlauer not smart enough."
"3832039391","3831609099","7123302","","","2009-09-08 02:40:04 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@woscholar I'll look."
"3832024960","3831476588","7108702","","","2009-09-08 02:39:18 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@chrislehmann good for you. Book us a tee time during EduCon."
"3831433115","","","","","2009-09-08 02:07:37 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","This is awkward. Forgot my keys  Coming home from golf and wife and daughters are at a baby shower. I guess I'm going to crash it."
"3830833253","","71123","","","2009-09-08 01:35:57 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@ijohnpederson I don't think I should respond to any tweets with ""cornhole"" in it."
"3830710097","","","","","2009-09-08 01:29:42 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","What a wonderful evening for golf on a beautiful but really tough golf course. Photo taken on the drive home. http://twitpic.com/gx7dq"
"3824465548","3823505128","29594926","","","2009-09-07 19:39:23 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@pooeysk thanks so much."
"3823218192","","","","","2009-09-07 18:27:45 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Feel like helping out a twitter friend?  http://bit.ly/17i9cI"
"3822799241","3822783932","15462791","","","2009-09-07 18:03:32 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@cupprof  pin it."
"3822348918","","","","","2009-09-07 17:37:58 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Tee time at 3:03.  Deer Valley http://bit.ly/2FVYWR Got room for one more if you're interested."
"3822104893","3821368207","4339081","","","2009-09-07 17:24:19 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@crafty184 i have the same ones"
"3814406854","3814239549","3362981","","","2009-09-07 06:59:55 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@jimgroom If talent were contagious, you'd make me sick. ;)"
"3813555060","","","","","2009-09-07 05:48:38 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@jutecht  If he has, we'd have to take away his man card."
"3812906003","3812883800","824214","","","2009-09-07 05:00:34 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@jutecht  I could just send you my PVR."
"3812866355","3812834635","824214","","","2009-09-07 04:57:51 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@jutecht  HGTV? I get my fill."
"3812498668","","","","","2009-09-07 04:33:05 +0000","<a href=""http://www.phpvrouwen.nl"" rel=""nofollow"">Twitme for WordPress</a>","I have something to share(ski) on Ideas and Thoughts from an EdTech you can find it here http://bit.ly/VgsAM"
"3812277834","3812257349","15282466","","","2009-09-07 04:19:02 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@aforgrave  I guess, although my son is watching while playing a game on his iphone right beside me."
"3812227229","","","","","2009-09-07 04:15:48 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@jenwagner  We're watching Adventureland, the shorter, swearing movie."
"3812194603","3812186414","10334132","","","2009-09-07 04:13:53 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@ScottElias they don't appreciate my humor."
"3812166993","","","","","2009-09-07 04:12:10 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","I just got shhhhhed by wife and kids."
"3812023882","3811978884","9978622","","","2009-09-07 04:03:24 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@skydaddy I believe there are things every citizen should have rights to:Ed, health,safety,shelter and food. Makes for a nicer place to live"
"3811906186","3811882898","9978622","","","2009-09-07 03:56:13 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@skydaddy  I'm also forced to pay for others' educations. Should we privatize that too?"
"3811876441","","","","","2009-09-07 03:54:24 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@skydaddy  Just checked my 2007 return. I paid 29% in income tax."
"3811837144","","","","","2009-09-07 03:52:00 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","RT @timlauer: re: health disc. in Ore, we now cover all children. everyone agrees that we shld, my ? is if all kids, y not their parents?"
"3811729909","","","","","2009-09-07 03:45:23 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@cogdog  Jokes? I didn't even know it was a comedy. Wow, am I old."
"3811528847","","","","","2009-09-07 03:33:16 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Movie has a lots of profanity.Watching with my 19 and 17 yr olds.Wonder if  they r as embarrassed as I was when I watched with my parents?"
"3811381815","3808812115","6859152","","","2009-09-07 03:24:42 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@markwagner  no problems with Filezilla for me"
"3811200434","3811158844","7198542","","","2009-09-07 03:14:09 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@ddmeyer  still trying to figure out my own WCYDWDan regarding you and my class. Hopefully an email tonight."
"3810676355","3810648718","3567831","","","2009-09-07 02:44:12 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@sleslie  that seems to be the one we're going to watch. I'll take your review as endorsement"
"3810414330","","","","","2009-09-07 02:29:08 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@dougsawyer I think I would choose it over Australia. I looked at the length of Australia and began to yawn."
"3810390359","","","","","2009-09-07 02:27:43 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@tonitones  that's true. But I do like shows about Americans. ;)"
"3810367264","","","","","2009-09-07 02:26:22 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","RT @ijohnpederson: American Cornhole Association regulation size platforms and bags are near completion.  Tomorrow we toss corn."
"3810358070","3810305103","6100552","","","2009-09-07 02:25:50 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@tonitones  or close by anyway."
"3810352973","3810305103","6100552","","","2009-09-07 02:25:32 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@tonitones that's cause you live there."
"3810348438","3810320618","12363792","","","2009-09-07 02:25:16 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@jonbecker He's lazy, he comes by it honestly."
"3810283278","","","","","2009-09-07 02:21:28 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Son brought home 2 DVD's: Adventureland and Australia. Do they both suck? I think they might."
"3810143262","3810127242","14527970","","","2009-09-07 02:13:21 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@bengrey  Braylon Edwards' breakout season."
"3810135157","3810108995","5926752","","","2009-09-07 02:12:54 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@glassbeed the fact you are still on vacation, will get you very little sympathy."
"3810094621","","","","","2009-09-07 02:10:33 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","How about we just declare me the winner of the fantasy league and we do a new league and I'll just autopick to make it fair?"
"3809418393","3809273696","7612982","","","2009-09-07 01:31:33 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@dlaufenberg let me get this draft thing out of the way."
"3809127344","3809114199","673153","","","2009-09-07 01:14:37 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@timlauer  Move Adrian Peterson down to 10th."
"3809041713","","","","","2009-09-07 01:09:34 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","RT @jonbecker: Hey @bengrey @shareski @kdumont @timlauer @ijohnpederson, the fantasy football draft is in 5 minutes, should you care..."
"3807218020","","","","","2009-09-06 23:16:19 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","top 10 NFL coaching rants http://bit.ly/cWAmk"
"3805606604","","","","","2009-09-06 21:35:10 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Napped thru the 2nd quarter. Woke up to the goal line stand to end it. Go #sriders."
"3805570363","","","","","2009-09-06 21:32:56 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","RT @ddmeyer: I was interviewed by USC. Here it is: http://bit.ly/21TtyO hard to beat Dan's transparency and quality insights."
"3804158988","3804119842","740343","","","2009-09-06 20:06:05 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@cogdog come to think of it he was texting something at the time"
"3803901280","3803253581","5929382","","","2009-09-06 19:50:09 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@charbeck nope. We bid $300 it went for 5"
"3803662571","","","","","2009-09-06 19:35:20 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Old guy in the restaurant wearing a shirt that said ""if talent was contagious I'd make you sick"""
"3803213540","3802488220","8555232","","","2009-09-06 19:07:38 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@TeachaKidd nice."
"3801089251","","","","","2009-09-06 16:57:10 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Name tag Sunday at church. I almost put down my Twitter ID."
"3793677261","3793633157","673153","","","2009-09-06 05:26:11 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@timlauer my part was minimal. For a city of 35,000 I think it's pretty impressive."
"3793611327","","","","","2009-09-06 05:21:04 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Concert of hope raised $100,000 in one night!"
"3793431497","","","","","2009-09-06 05:07:30 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Concert just hit hour 4.Last artsit is Victoria Banks is a good song writer.Doing the concert pro bono even though her Mom died Sunday."
"3793309577","3793249706","16352732","","","2009-09-06 04:58:47 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>",".@mrnichol rugby players on the golf course? That can't end well."
"3792518466","3792507375","44236706","","","2009-09-06 04:04:01 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@JimCharles306 still going strong. I'm getting my fill of country."
"3792486142","","","","","2009-09-06 04:01:50 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Concert of Hope.  Cancer survivors on the stage.  http://twitpic.com/goauo"
"3791517317","","","","","2009-09-06 03:01:30 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","I just figured out gala means long. 2 hours in and we're not half done."
"3789213494","3789139800","5929382","","","2009-09-06 00:51:47 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@charbeck actually my middle daughter is the potential recipient."
"3789195206","3789168482","8381832","","","2009-09-06 00:50:57 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@dougpete you want me to put a bid on it?  It's at $1000 right now."
"3789131661","","","","","2009-09-06 00:46:52 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","This is the big item.  http://twitpic.com/gneby"
"3789094906","","","","","2009-09-06 00:44:33 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Currently leading the bid on this item. Silent auction  http://twitpic.com/gndx7"
"3788855611","","","","","2009-09-06 00:29:20 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","In a private party with awesome food and entertainment prior 2 main event.Perks for creating the videos. Concert of Hope.Cancer fund raiser"
"3788299704","","","","","2009-09-05 23:53:17 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","Attending a ""gala"" tonight. I have no idea if I'm appropriately dressed."
"3785514118","","","","","2009-09-05 20:53:10 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","RT @courosa New post - David after the Dentist revisted - http://educationaltechnolog..."
"3773928748","","","","","2009-09-05 05:12:35 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Settled on the Atahualpa theme. It needs work but has potential.  http://bit.ly/tEZEU I think @courosa  is using it too."
"3772596366","3772581451","650753","","","2009-09-05 03:45:45 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@aduckworth where did you play?"
"3772391744","","","","","2009-09-05 03:33:34 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Nice evening for golf. Buddy shot even par 71. I shot 47-34=81  My worst nine in 2 years and best nine of the year.  Golf is crazy."
"3772348810","3772335969","14070562","","","2009-09-05 03:31:02 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@kathycassidy didn't they export to flash?"
"3772316907","","","","","2009-09-05 03:29:10 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Why is Twitter on my TV?  http://twitpic.com/giugj"
"3772268763","3772208200","71123","","","2009-09-05 03:26:13 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@ijohnpederson  $87.  why would I pay that? Will it give me $87 worth of fun?"
"3772225319","3772042805","14070562","","","2009-09-05 03:23:38 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@kathycassidy swish?"
"3772053308","3771982706","14527970","","","2009-09-05 03:13:26 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@bengrey Here's my assessment page, if it helps.  http://bit.ly/mZ1Qv"
"3771978814","","","","","2009-09-05 03:09:10 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Trying to find a new, simple clean WP theme that allows me to customize the front page more. featured posts and articles, etc...struggling."
"3770918424","","","","","2009-09-05 02:09:30 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Moon in my hand.  http://twitpic.com/gii3l"
"3770745401","","","","","2009-09-05 01:59:58 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Golfing in the dark again. This time we got lights.  http://twitpic.com/giglt"
"3769974578","3769933090","673153","","","2009-09-05 01:17:02 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@timlauer it's the weekend. Official."
"3768922075","3767335305","12162982","","","2009-09-05 00:18:39 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@schwier no but my golf today will qualify. I stink."
"3768525452","","","","","2009-09-04 23:56:27 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Playing golf with this guy.  http://twitpic.com/ghvte"
"3765464152","3765437785","57154632","","","2009-09-04 21:10:00 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@KiwiJoe90 I will be a couple of weeks at least. LIkely the week of the 16th.  I may offer a quick meeting  with you all prior to."
"3765451086","","","","","2009-09-04 21:09:18 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Buddy calls me Jackie because of this.  http://bit.ly/dHYuo"
"3765412815","","16514937","","","2009-09-04 21:07:17 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@blagona  what town?"
"3765106782","3765087391","7010142","","","2009-09-04 20:51:43 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@smartinez  I hope you made him feel better...I'm sure you did."
"3765098552","3765072828","36757410","","","2009-09-04 20:51:18 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@drjohnhadley that's odd. When? My apologies, I can't find it. Please resend. Sorry about that."
"3764879214","","","","","2009-09-04 20:40:07 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@smartinez see, that's what I keep thinking, they can't all be bad. Why did she ping you in the first place? Just lonely?"
"3764864920","3764827277","36757410","","","2009-09-04 20:39:23 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@drjohnhadley refresh my memory."
"3764799080","3764760627","10314482","","","2009-09-04 20:35:59 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@wmchamberlain you'd be awesome."
"3764791674","3764724743","18272500","","","2009-09-04 20:35:36 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@Marisa_C  many are but some ""just wanna talk""  they all can't be bad right? #naivety"
"3764731947","","","","","2009-09-04 20:32:34 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@wmchamberlain  Did you sign up for mentors? I'd love to have you part of this.  http://bit.ly/8GDt7"
"3764600039","","","","","2009-09-04 20:25:51 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Has anyone ever talked to one of those random Skype requests? Sometimes I'm tempted."
"3764543101","","","","","2009-09-04 20:22:51 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Cheeseburger in Paradise."
"3763505230","","","","","2009-09-04 19:30:01 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","I might try this joke sometime. http://bit.ly/AqhKk"
"3763002522","","","","","2009-09-04 19:03:49 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@skydaddy  plenty of ""them"" is still a small #. Also I consider myself ""gov't"" in a democracy. It's shouldn't be us vs. them"
"3762632514","","","","","2009-09-04 18:44:43 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Home at lunch watching top 50 biggest blowups in sports."
"3762498749","3762306023","9978622","","","2009-09-04 18:37:45 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@skydaddy what about education? Why is that considered a right paid for by everyone? Don't see the difference."
